FILENAME,ID,SEQUENCE,CAMERA,FRAME,XTL,YTL,XBR,YBR,CENTER_X,CENTER_Y
16_S03_c010_220.jpg,16,S03,c010,220,1117.1469,694.8683,1442.4722199999999,951.8584,1279.0,823.0
17_S03_c010_220.jpg,17,S03,c010,220,881.82544,60.764774,955.42926,94.670601,918.0,77.0
16_S03_c010_221.jpg,16,S03,c010,221,1110.9784,666.7262,1430.24744,922.05689,1270.0,794.0
17_S03_c010_221.jpg,17,S03,c010,221,862.86237,59.11318,941.6241500000001,92.7474,902.0,75.0
16_S03_c010_222.jpg,16,S03,c010,222,1106.6477,639.8764,1417.6426999999999,891.11316,1262.0,765.0
17_S03_c010_222.jpg,17,S03,c010,222,849.36163,59.449936,926.41418,92.66774000000001,887.0,76.0
16_S03_c010_223.jpg,16,S03,c010,223,1100.0305,618.4366,1402.4389500000002,862.3874,1251.0,740.0
17_S03_c010_223.jpg,17,S03,c010,223,832.43353,58.133923,914.9516600000001,90.979593,873.0,74.0
16_S03_c010_224.jpg,16,S03,c010,224,1092.2659,596.20483,1387.76163,834.21405,1240.0,715.0
17_S03_c010_224.jpg,17,S03,c010,224,819.7742,57.420265,902.5247499999999,91.61119099999999,861.0,74.0
16_S03_c010_225.jpg,16,S03,c010,225,1082.9282,578.1588,1373.3895,810.57713,1228.0,694.0
17_S03_c010_225.jpg,17,S03,c010,225,808.1432,55.968716,884.7507439999999,89.788071,846.0,72.0
16_S03_c010_226.jpg,16,S03,c010,226,1065.8256,559.149,1359.5853699999998,785.8957,1212.0,672.0
17_S03_c010_226.jpg,17,S03,c010,226,797.25854,56.53037,878.10406,89.58091999999999,837.0,73.0
16_S03_c010_227.jpg,16,S03,c010,227,1058.8505,540.7297,1339.15165,761.05972,1199.0,650.0
17_S03_c010_227.jpg,17,S03,c010,227,786.12537,54.944733,864.560856,88.27550500000001,825.0,71.0
16_S03_c010_228.jpg,16,S03,c010,228,1048.4929,521.1838,1326.31187,739.74953,1187.0,630.0
17_S03_c010_228.jpg,17,S03,c010,228,774.2562,55.83625,855.607335,88.63833,814.0,72.0
16_S03_c010_229.jpg,16,S03,c010,229,1037.9779,505.14236,1309.5063400000001,715.63006,1173.0,610.0
17_S03_c010_229.jpg,17,S03,c010,229,764.9,54.7309,845.10355,87.31228,805.0,71.0
16_S03_c010_230.jpg,16,S03,c010,230,1032.859,487.3296,1294.4878999999999,695.71333,1163.0,591.0
17_S03_c010_230.jpg,17,S03,c010,230,754.70795,54.48665,834.89325,87.49112,794.0,70.0
16_S03_c010_231.jpg,16,S03,c010,231,1018.44403,475.57352,1276.4576299999999,675.9705799999999,1147.0,575.0
17_S03_c010_231.jpg,17,S03,c010,231,746.1758,54.435604,827.0436,87.162392,786.0,70.0
16_S03_c010_232.jpg,16,S03,c010,232,1008.41943,460.69223,1264.3023600000001,657.34705,1136.0,559.0
17_S03_c010_232.jpg,17,S03,c010,232,736.6417,54.193745,815.7905000000001,86.525635,776.0,70.0
16_S03_c010_233.jpg,16,S03,c010,233,998.8211,445.6026,1248.64745,641.54431,1123.0,543.0
17_S03_c010_233.jpg,17,S03,c010,233,726.8299,53.116444,808.266546,85.321634,767.0,69.0
16_S03_c010_234.jpg,16,S03,c010,234,993.5642,433.72162,1236.24657,622.0047,1114.0,527.0
17_S03_c010_234.jpg,17,S03,c010,234,719.7713,52.11001,800.4978,84.29458,760.0,68.0
16_S03_c010_235.jpg,16,S03,c010,235,983.15845,419.14056,1220.95752,604.92797,1102.0,512.0
17_S03_c010_235.jpg,17,S03,c010,235,711.01843,51.491756,792.09344,84.059686,751.0,67.0
16_S03_c010_236.jpg,16,S03,c010,236,977.82544,406.05313,1210.07483,589.4776,1093.0,497.0
17_S03_c010_236.jpg,17,S03,c010,236,705.4362,51.17066,784.88353,84.01674,745.0,67.0
16_S03_c010_237.jpg,16,S03,c010,237,971.9052,395.23303,1198.77123,574.49157,1085.0,484.0
17_S03_c010_237.jpg,17,S03,c010,237,698.56354,50.84577,778.22272,84.304037,738.0,67.0
16_S03_c010_238.jpg,16,S03,c010,238,965.6098,385.92493,1186.8284899999999,560.21137,1076.0,473.0
17_S03_c010_238.jpg,17,S03,c010,238,693.6639,50.02177,770.7943300000001,83.60408699999999,732.0,66.0
16_S03_c010_239.jpg,16,S03,c010,239,959.23065,372.77255,1179.60571,544.5568800000001,1069.0,458.0
17_S03_c010_239.jpg,17,S03,c010,239,686.212,49.55868,764.22549,82.921446,725.0,66.0
16_S03_c010_240.jpg,16,S03,c010,240,957.05695,362.7967,1170.78748,531.81971,1063.0,447.0
17_S03_c010_240.jpg,17,S03,c010,240,678.15204,49.163116,758.5084240000001,83.370742,718.0,66.0
16_S03_c010_241.jpg,16,S03,c010,241,953.7805,354.3103,1161.3189499999999,519.3573,1057.0,436.0
17_S03_c010_241.jpg,17,S03,c010,241,668.71326,47.80022,752.70636,82.822677,710.0,65.0
16_S03_c010_242.jpg,16,S03,c010,242,948.7871,342.56363,1154.66991,507.32312,1051.0,424.0
17_S03_c010_242.jpg,17,S03,c010,242,664.7987,47.494358,746.73986,82.730606,705.0,65.0
16_S03_c010_243.jpg,16,S03,c010,243,944.151,336.09763,1146.06213,495.38217999999995,1045.0,415.0
17_S03_c010_243.jpg,17,S03,c010,243,661.3257,47.779762,744.06917,82.703369,702.0,65.0
16_S03_c010_244.jpg,16,S03,c010,244,941.2527,329.35938,1139.8232600000001,485.57126,1040.0,407.0
17_S03_c010_244.jpg,17,S03,c010,244,657.3459,47.740784,739.665236,82.50644,698.0,65.0
16_S03_c010_245.jpg,16,S03,c010,245,937.155,320.31653,1134.9946,474.10443,1036.0,397.0
17_S03_c010_245.jpg,17,S03,c010,245,653.0085,48.107716,734.9210400000001,82.699509,693.0,65.0
16_S03_c010_246.jpg,16,S03,c010,246,938.37946,312.4875,1127.44764,462.50767,1032.0,387.0
17_S03_c010_246.jpg,17,S03,c010,246,649.0266,47.737717,730.55059,82.446061,689.0,65.0
16_S03_c010_247.jpg,16,S03,c010,247,934.316,308.0474,1125.48427,454.09888,1029.0,381.0
17_S03_c010_247.jpg,17,S03,c010,247,645.16626,47.64834,728.104065,82.746904,686.0,65.0
16_S03_c010_248.jpg,16,S03,c010,248,935.2801,300.6051,1118.23805,444.14395,1026.0,372.0
17_S03_c010_248.jpg,17,S03,c010,248,642.4294,47.66865,724.55074,82.30545599999999,683.0,64.0
16_S03_c010_249.jpg,16,S03,c010,249,932.4134,293.89114,1112.36732,436.38177,1022.0,365.0
17_S03_c010_249.jpg,17,S03,c010,249,639.10675,47.58625,721.9054560000001,82.708496,680.0,65.0
16_S03_c010_250.jpg,16,S03,c010,250,928.227,287.25998,1108.33192,429.26529,1018.0,358.0
17_S03_c010_250.jpg,17,S03,c010,250,636.0693,47.749462,718.83242,82.749572,677.0,65.0
16_S03_c010_251.jpg,16,S03,c010,251,926.29114,280.90414,1103.97144,421.27351999999996,1015.0,351.0
17_S03_c010_251.jpg,17,S03,c010,251,634.6273,47.42063,716.53215,82.64469,675.0,65.0
16_S03_c010_252.jpg,16,S03,c010,252,925.7466,273.18387,1101.4427699999999,412.11203,1013.0,342.0
17_S03_c010_252.jpg,17,S03,c010,252,633.1768,47.35127,714.4603099999999,82.14121399999999,673.0,64.0
16_S03_c010_253.jpg,16,S03,c010,253,923.7,270.32565,1099.19371,405.82641,1011.0,338.0
17_S03_c010_253.jpg,17,S03,c010,253,631.2247,47.28249,713.07724,82.04554,672.0,64.0
16_S03_c010_254.jpg,16,S03,c010,254,922.415,264.93994,1093.16482,397.24869,1007.0,331.0
17_S03_c010_254.jpg,17,S03,c010,254,629.3466,47.550243,711.87254,82.40557799999999,670.0,64.0
16_S03_c010_255.jpg,16,S03,c010,255,920.31415,259.77518,1089.67212,389.84954999999997,1004.0,324.0
17_S03_c010_255.jpg,17,S03,c010,255,628.2341,47.77881,710.08902,82.662218,669.0,65.0
16_S03_c010_256.jpg,16,S03,c010,256,917.875,254.19371,1083.52307,385.61051,1000.0,319.0
17_S03_c010_256.jpg,17,S03,c010,256,626.5709,47.79703,709.17606,82.619696,667.0,65.0
16_S03_c010_257.jpg,16,S03,c010,257,916.1039,249.5727,1080.55837,377.9868,998.0,313.0
17_S03_c010_257.jpg,17,S03,c010,257,625.1882,47.5368,708.8109400000001,82.58686,666.0,65.0
16_S03_c010_258.jpg,16,S03,c010,258,914.2108,245.02173,1076.73729,372.547334,995.0,308.0
17_S03_c010_258.jpg,17,S03,c010,258,624.8438,47.634193,707.56194,82.302246,666.0,64.0
16_S03_c010_259.jpg,16,S03,c010,259,911.7961,241.08925,1072.27175,365.06958,992.0,303.0
17_S03_c010_259.jpg,17,S03,c010,259,624.11206,47.416016,706.57788,82.23575600000001,665.0,64.0
16_S03_c010_260.jpg,16,S03,c010,260,911.9983,236.74052,1067.87684,358.6889,989.0,297.0
17_S03_c010_260.jpg,17,S03,c010,260,622.4072,47.529877,705.38614,82.14594299999999,663.0,64.0
16_S03_c010_261.jpg,16,S03,c010,261,907.7001,232.36172,1063.32547,353.48608,985.0,292.0
17_S03_c010_261.jpg,17,S03,c010,261,622.32837,46.92651,705.83539,82.030167,664.0,64.0
16_S03_c010_262.jpg,16,S03,c010,262,905.5412,227.9127,1059.2837,346.70022,982.0,287.0
17_S03_c010_262.jpg,17,S03,c010,262,619.91077,46.38651,703.7609299999999,82.6194,661.0,64.0
16_S03_c010_263.jpg,16,S03,c010,263,903.80334,220.77943,1055.56323,339.23785,979.0,280.0
17_S03_c010_263.jpg,17,S03,c010,263,621.01117,46.572098,701.99542,81.662438,661.0,64.0
16_S03_c010_264.jpg,16,S03,c010,264,901.6364,215.89642,1052.145,333.20019,976.0,274.0
16_S03_c010_265.jpg,16,S03,c010,265,900.3045,213.08386,1047.61596,328.43011,973.0,270.0
16_S03_c010_266.jpg,16,S03,c010,266,897.20154,207.95593,1045.66834,323.396146,971.0,265.0
16_S03_c010_267.jpg,16,S03,c010,267,895.3764,204.12022,1041.19177,318.095424,968.0,261.0
19_S03_c010_267.jpg,19,S03,c010,267,658.8035,49.695053,754.481845,87.872933,706.0,68.0
16_S03_c010_268.jpg,16,S03,c010,268,894.37744,202.28899,1038.43371,313.07108,966.0,257.0
19_S03_c010_268.jpg,19,S03,c010,268,673.5511,49.865738,774.13563,88.332611,723.0,69.0
16_S03_c010_269.jpg,16,S03,c010,269,892.00696,198.03545,1037.3476600000001,307.98526400000003,964.0,253.0
19_S03_c010_269.jpg,19,S03,c010,269,701.85486,51.30576,792.699464,88.264603,747.0,69.0
16_S03_c010_270.jpg,16,S03,c010,270,891.09937,194.51488,1034.27259,302.87555,962.0,248.0
19_S03_c010_270.jpg,19,S03,c010,270,711.4477,51.962433,812.7782050000001,88.659989,762.0,70.0
16_S03_c010_271.jpg,16,S03,c010,271,890.25476,190.03734,1030.8109100000001,297.621034,960.0,243.0
19_S03_c010_271.jpg,19,S03,c010,271,731.0004,53.43485,832.47519,89.457887,781.0,71.0
16_S03_c010_272.jpg,16,S03,c010,272,889.89276,187.08246,1026.97449,292.28775,958.0,239.0
19_S03_c010_272.jpg,19,S03,c010,272,750.938,55.52405,850.921215,91.101362,800.0,73.0
16_S03_c010_273.jpg,16,S03,c010,273,888.6825,183.00615,1024.08387,287.29224,956.0,235.0
19_S03_c010_273.jpg,19,S03,c010,273,770.24146,56.32595,869.3118949999999,91.76222,819.0,74.0
16_S03_c010_274.jpg,16,S03,c010,274,888.4158,179.87279,1022.23404,282.55548,955.0,231.0
19_S03_c010_274.jpg,19,S03,c010,274,788.9822,56.842392,881.0736300000001,93.015739,835.0,74.0
16_S03_c010_275.jpg,16,S03,c010,275,887.4902,178.84114,1019.35806,278.71295,953.0,228.0
19_S03_c010_275.jpg,19,S03,c010,275,807.94977,57.029263,907.7216199999999,94.03138,857.0,75.0
16_S03_c010_276.jpg,16,S03,c010,276,885.9927,175.30232,1016.918,275.06067,951.0,225.0
19_S03_c010_276.jpg,19,S03,c010,276,828.23615,59.105644,927.62415,96.283668,877.0,77.0
16_S03_c010_277.jpg,16,S03,c010,277,885.5702,173.61688,1014.81861,271.96786000000003,950.0,222.0
19_S03_c010_277.jpg,19,S03,c010,277,845.45447,61.14311,943.19672,97.85519,894.0,79.0
16_S03_c010_278.jpg,16,S03,c010,278,885.0935,171.45169,1013.084406,268.2778,949.0,219.0
19_S03_c010_278.jpg,19,S03,c010,278,870.1001,61.259975,955.36499,99.21182999999999,912.0,80.0
16_S03_c010_279.jpg,16,S03,c010,279,884.3572,167.75438,1012.47573,264.48706,948.0,216.0
19_S03_c010_279.jpg,19,S03,c010,279,883.8145,62.77193,978.94945,102.014938,931.0,82.0
16_S03_c010_280.jpg,16,S03,c010,280,883.33484,165.83105,1010.12927,261.07171,946.0,213.0
19_S03_c010_280.jpg,19,S03,c010,280,905.31757,63.170147,995.6519800000001,100.928009,950.0,82.0
16_S03_c010_281.jpg,16,S03,c010,281,883.12744,162.39767,1007.98657,257.57763,945.0,209.0
19_S03_c010_281.jpg,19,S03,c010,281,924.0382,65.710014,1022.90789,102.550842,973.0,84.0
16_S03_c010_282.jpg,16,S03,c010,282,882.5295,159.098,1005.231404,254.00568400000003,943.0,206.0
19_S03_c010_282.jpg,19,S03,c010,282,944.96185,63.764015,1036.9050300000001,100.77918199999999,990.0,82.0
16_S03_c010_283.jpg,16,S03,c010,283,881.9338,156.6023,1002.89254,249.58574400000003,942.0,203.0
19_S03_c010_283.jpg,19,S03,c010,283,962.7828,63.685127,1058.54263,101.650567,1010.0,82.0
16_S03_c010_284.jpg,16,S03,c010,284,881.63196,155.10744,1000.87787,246.92858,941.0,201.0
19_S03_c010_284.jpg,19,S03,c010,284,995.2175,65.554565,1080.99411,100.10057,1038.0,82.0
16_S03_c010_285.jpg,16,S03,c010,285,880.7978,152.74452,998.94563,243.49102599999998,939.0,198.0
19_S03_c010_285.jpg,19,S03,c010,285,1000.4047,63.739433,1091.55405,101.10923700000001,1045.0,82.0
16_S03_c010_286.jpg,16,S03,c010,286,879.5978,150.90594,996.902915,239.60220999999999,938.0,195.0
19_S03_c010_286.jpg,19,S03,c010,286,1020.4299,60.013645,1096.305816,100.978385,1058.0,80.0
16_S03_c010_287.jpg,16,S03,c010,287,878.8262,147.98674,995.80337,236.57913,937.0,192.0
16_S03_c010_288.jpg,16,S03,c010,288,878.649,145.90213,991.418226,232.27669,935.0,189.0
16_S03_c010_289.jpg,16,S03,c010,289,877.6639,144.00652,990.59041,228.984715,934.0,186.0
16_S03_c010_290.jpg,16,S03,c010,290,877.2269,141.88144,989.24564,226.76731999999998,933.0,184.0
16_S03_c010_291.jpg,16,S03,c010,291,876.5194,139.7277,987.67309,223.97584,932.0,181.0
16_S03_c010_292.jpg,16,S03,c010,292,874.0253,136.84947,986.219514,221.43151999999998,930.0,179.0
16_S03_c010_293.jpg,16,S03,c010,293,874.3842,135.20001,983.682906,217.88473,929.0,176.0
16_S03_c010_294.jpg,16,S03,c010,294,873.8395,133.09845,981.0271200000001,216.337555,927.0,174.0
16_S03_c010_295.jpg,16,S03,c010,295,872.83185,130.59578,978.56079,213.56351,925.0,172.0
16_S03_c010_296.jpg,16,S03,c010,296,871.3925,127.35425,976.9255800000001,209.83511499999997,924.0,168.0
16_S03_c010_297.jpg,16,S03,c010,297,870.61127,125.33539,975.21601,206.89952,922.0,166.0
16_S03_c010_298.jpg,16,S03,c010,298,868.7262,123.16347,973.6393499999999,204.48605600000002,921.0,163.0
16_S03_c010_299.jpg,16,S03,c010,299,868.35583,121.489655,971.83795,201.69898999999998,920.0,161.0
16_S03_c010_300.jpg,16,S03,c010,300,867.0432,118.73968,970.18981,199.35848,918.0,159.0
16_S03_c010_301.jpg,16,S03,c010,301,866.3656,117.86514,968.29266,197.07817,917.0,157.0
16_S03_c010_302.jpg,16,S03,c010,302,866.11346,117.90574,967.21716,195.34787,916.0,156.0
16_S03_c010_303.jpg,16,S03,c010,303,864.9597,115.783325,965.44957,193.121415,915.0,154.0
16_S03_c010_304.jpg,16,S03,c010,304,864.56165,113.3919,963.4286539999999,191.50177000000002,913.0,152.0
16_S03_c010_305.jpg,16,S03,c010,305,863.5934,111.37938,961.7668,189.51882999999998,912.0,150.0
16_S03_c010_306.jpg,16,S03,c010,306,862.3217,109.44361,959.49394,186.46289000000002,910.0,147.0
16_S03_c010_307.jpg,16,S03,c010,307,861.6039,107.876526,957.14681,183.422396,909.0,145.0
16_S03_c010_308.jpg,16,S03,c010,308,859.7739,105.16318,955.09244,181.57762400000001,907.0,143.0
16_S03_c010_309.jpg,16,S03,c010,309,858.93054,103.456116,952.83197,180.068556,905.0,141.0
16_S03_c010_310.jpg,16,S03,c010,310,859.40826,103.100494,951.74658,177.803834,905.0,140.0
16_S03_c010_311.jpg,16,S03,c010,311,858.4098,101.63145,951.1899500000001,175.33046000000002,904.0,138.0
16_S03_c010_312.jpg,16,S03,c010,312,856.44116,100.01331,948.088255,172.58935000000002,902.0,136.0
16_S03_c010_313.jpg,16,S03,c010,313,856.0839,98.802956,946.35398,170.158186,901.0,134.0
16_S03_c010_314.jpg,16,S03,c010,314,855.4677,97.37087,945.07451,168.16289999999998,900.0,132.0
16_S03_c010_315.jpg,16,S03,c010,315,854.6161,96.71156,943.38496,166.52589,899.0,131.0
16_S03_c010_316.jpg,16,S03,c010,316,854.4093,95.060646,942.70117,164.71829200000002,898.0,129.0
16_S03_c010_317.jpg,16,S03,c010,317,854.2308,93.49747,941.7184100000001,162.47942,897.0,127.0
16_S03_c010_318.jpg,16,S03,c010,318,853.5702,92.79919,940.389536,160.48957000000001,896.0,126.0
16_S03_c010_319.jpg,16,S03,c010,319,852.8454,92.428246,938.15863,158.44502599999998,895.0,125.0
16_S03_c010_320.jpg,16,S03,c010,320,851.5451,91.77414,936.484,156.32242000000002,894.0,124.0
16_S03_c010_321.jpg,16,S03,c010,321,851.21606,90.93685,935.88519,154.89636000000002,893.0,122.0
16_S03_c010_322.jpg,16,S03,c010,322,850.2678,89.873604,935.20719,154.16412400000002,892.0,122.0
16_S03_c010_323.jpg,16,S03,c010,323,848.83765,89.0961,932.2053900000001,151.4507,890.0,120.0
16_S03_c010_324.jpg,16,S03,c010,324,848.06067,88.29719,929.79358,150.26285000000001,888.0,119.0
16_S03_c010_325.jpg,16,S03,c010,325,847.1596,86.859856,929.02465,149.656861,888.0,118.0
16_S03_c010_326.jpg,16,S03,c010,326,846.30475,86.44323,927.77191,149.22872999999998,887.0,117.0
16_S03_c010_327.jpg,16,S03,c010,327,845.7779,86.27858,927.5666600000001,148.38829,886.0,117.0
16_S03_c010_328.jpg,16,S03,c010,328,844.92413,86.01588,926.20373,148.332034,885.0,117.0
16_S03_c010_329.jpg,16,S03,c010,329,843.1178,85.329285,925.595156,148.500365,884.0,116.0
16_S03_c010_330.jpg,16,S03,c010,330,842.16925,84.97946,924.6664400000001,147.936903,883.0,116.0
16_S03_c010_331.jpg,16,S03,c010,331,841.7778,85.39173,923.3942549999999,147.607634,882.0,116.0
16_S03_c010_332.jpg,16,S03,c010,332,840.2997,84.21043,922.1061,147.236667,881.0,115.0
